"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2005:Q1","Black",2215364,3032195,1114232,217314,128355,1036619,194843,340832,816832,573652,238577,4603
"2005:Q1","Hispanic",1393500,2061911,957118,223620,109950,417531,146809,206883,668411,517189,147390,3833
"2005:Q1","Other",2199875,2945861,1226263,196048,261424,605955,264128,392043,745985,599888,139936,6162
"2005:Q2","White",51831386,60477260,18228767,3338291,9282154,11811335,7233941,10582774,8645874,6574617,1692920,378337
"2005:Q2","Black",2292565,3141163,1186714,233988,124801,1052720,201368,341572,848597,607701,236541,4355
"2005:Q2","Hispanic",1456289,2161606,1042040,229242,115706,425438,143134,206046,705317,548469,151885,4963
"2005:Q2","Other",2457424,3264565,1418879,216773,273573,658022,270032,427286,807142,648912,151043,7187
"2005:Q3","White",53141664,61985945,18788608,3372224,9771797,12021337,7550742,10481238,8844281,6755650,1717914,370718
"2005:Q3","Black",2337366,3221917,1234512,233239,122795,1074628,207713,349030,884551,642920,237627,4004
"2005:Q3","Hispanic",1484743,2229085,1098013,229057,122531,434924,139087,205473,744343,580843,157960,5540
"2005:Q3","Other",2639385,3511105,1531310,223389,303016,711689,277230,464472,871720,698582,164884,8253
